"","x1","x2","x3","x4","x5","x6","x7","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.raccounting","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rhr","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rIT","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rmanagement","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rmarketing","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rproduct_mng","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rRandD","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rsales","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rsupport","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rtechnical","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rhigh","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rlow","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rmedium","y"
"9292",0.65,4,265,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.57
"9293",0.96,5,208,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.18
"9294",0.71,4,159,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.67
"9295",0.47,4,151,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.35
"9296",0.44,3,97,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.78
"9297",0.79,4,154,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.72
"9298",0.58,3,264,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.9
"9299",0.49,3,135,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.58
"9300",0.56,3,238,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.64
"9301",0.79,4,166,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.91
"9302",0.51,3,156,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.59
"9303",0.8,3,202,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.76
"9304",0.85,3,204,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.76
"9305",0.69,3,135,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.51
"9306",0.55,4,252,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.54
"9307",0.93,5,254,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.67
"9308",0.44,5,165,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.68
"9309",0.58,3,200,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.97
"9310",0.74,3,155,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.5
"9311",0.52,3,162,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.81
"9312",0.73,4,159,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.77
"9313",0.75,4,266,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.59
"9314",0.96,4,155,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
"9315",0.95,5,170,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.74
"9316",0.52,4,172,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.91
"9317",0.65,3,187,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.77
"9318",0.98,4,185,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.79
"9319",0.51,5,232,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.82
"9320",0.96,5,260,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.89
"9321",0.62,4,218,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.83
"9322",0.7,4,217,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.72
"9323",0.74,3,212,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.7
"9324",0.89,3,189,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
"9325",0.66,4,158,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.57
"9326",0.54,5,168,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.55
"9327",0.7,4,134,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.47
"9328",0.77,4,213,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.95
"9329",0.57,5,149,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.29
"9330",0.5,3,201,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.71
"9331",0.68,4,146,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.89
"9332",0.97,4,212,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.81
"9333",0.64,4,140,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.72
"9334",0.85,4,156,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
"9335",0.49,4,163,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.79
"9336",0.84,3,154,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.69
"9337",0.66,4,218,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.97
"9338",0.59,3,157,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.61
"9339",0.89,3,222,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.71
"9340",0.76,4,152,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.96
"9341",0.73,5,263,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.77
"9342",0.99,3,231,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.57
"9343",0.76,4,258,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.92
"9344",0.92,5,213,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.99
"9345",0.73,3,159,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.86
"9346",0.66,4,156,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.78
"9347",0.66,3,235,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.85
"9348",0.6,4,190,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.38
"9349",0.93,4,238,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.63
"9350",0.72,4,137,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.66
"9351",0.79,5,171,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.19
"9352",0.59,4,249,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.63
"9353",0.74,6,205,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.32
"9354",0.55,3,149,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.73
"9355",0.89,4,139,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.75
"9356",0.66,4,168,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.7
"9357",0.61,4,181,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.77
"9358",0.8,4,150,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.83
"9359",0.49,4,246,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.75
"9360",0.54,3,271,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.97
"9361",0.55,5,204,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.75
"9362",0.84,3,170,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.66
"9363",0.49,3,208,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.56
"9364",0.98,2,226,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.77
"9365",0.81,3,149,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.82
"9366",0.59,2,264,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.85
"9367",0.79,5,177,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.49
"9368",0.87,4,262,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.24
"9369",0.74,3,211,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.32
"9370",0.51,4,141,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.77
"9371",0.83,5,197,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.77
"9372",0.87,3,154,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.93
"9373",0.74,5,178,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.22
"9374",0.89,5,169,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.24
"9375",0.99,3,228,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.99
"9376",0.5,3,231,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.61
"9377",0.91,4,185,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.6
"9378",0.7,3,195,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.79
"9379",0.62,3,147,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.94
"9380",0.85,5,192,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.18
"9381",0.73,5,241,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.51
"9382",0.92,3,151,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.55
"9383",0.74,3,221,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.73
"9384",0.63,5,263,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.41
"9385",0.66,3,178,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.88
"9386",0.56,5,169,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.23
"9387",0.56,3,271,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.78
"9388",0.69,3,155,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.34
"9389",0.41,2,164,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.51
"9390",0.86,3,226,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8
"9391",0.57,4,220,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.66
"9392",0.63,5,153,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.62
"9393",0.97,2,252,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.5
"9394",0.94,3,182,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.96
"9395",0.84,3,150,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.5
"9396",0.69,6,273,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.73
"9397",0.39,6,215,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.47
"9398",0.83,3,172,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.49
"9399",0.62,3,264,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.92
"9400",0.39,5,158,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.24
"9401",0.58,4,142,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.61
"9402",0.89,4,137,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.83
"9403",0.66,4,275,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.88
"9404",0.55,3,245,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.61
"9405",0.54,4,165,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.68
"9406",0.7,4,142,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.51
"9407",0.58,4,215,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.88
"9408",0.84,5,240,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.94
"9409",0.88,4,255,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.58
"9410",0.98,4,265,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.63
"9411",0.49,4,285,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.81
"9412",0.86,3,238,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.61
"9413",0.63,3,137,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.65
"9414",0.63,3,270,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.67
"9415",0.62,4,145,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.64
"9416",0.76,6,182,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.25
"9417",0.62,3,264,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.13
"9418",0.89,3,212,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.14
"9419",0.51,5,198,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.74
"9420",0.81,5,200,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.8
"9421",0.56,3,263,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5
"9422",0.75,4,249,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.69
"9423",0.53,4,212,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.91
"9424",0.51,3,159,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.8
"9425",0.52,3,181,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.93
"9426",0.99,3,100,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.57
"9427",0.58,2,218,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.51
"9428",0.54,4,178,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.98
"9429",0.83,4,219,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.85
"9430",0.56,5,239,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.73
"9431",0.9,3,255,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.97
"9432",0.61,4,163,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.52
"9433",0.38,3,173,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.31
"9434",0.77,3,147,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.49
"9435",0.44,4,166,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.81
"9436",0.8,5,209,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.52
"9437",0.56,5,271,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.69
"9438",0.74,3,253,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.7
"9439",0.85,4,233,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.65
"9440",0.71,2,194,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.54
"9441",0.49,2,237,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.57
"9442",0.9,4,238,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.78
"9443",0.92,4,212,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.99
"9444",0.83,5,189,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.57
"9445",0.58,3,115,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.33
"9446",0.58,4,159,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.97
"9447",0.58,5,133,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.95
"9448",0.83,5,225,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.69
"9449",0.91,2,112,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.97
"9450",0.59,3,111,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.4
"9451",0.71,4,178,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.67
"9452",0.58,5,178,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.96
"9453",0.95,2,181,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.49
"9454",0.66,3,139,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.56
"9455",0.78,2,177,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.99
"9456",0.88,4,270,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.49
"9457",0.69,4,135,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.53
"9458",0.5,4,166,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.75
"9459",0.89,3,230,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.51
"9460",0.9,3,163,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.65
"9461",0.66,2,236,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.45
"9462",0.91,3,264,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.98
"9463",0.74,3,185,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.9
"9464",0.62,4,253,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.37
"9465",0.99,4,253,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.52
"9466",0.78,3,135,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.96
"9467",0.7,2,182,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.99
"9468",0.56,5,202,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.66
"9469",0.54,5,186,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.84
"9470",0.87,5,163,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.16
"9471",0.59,3,242,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.75
"9472",0.74,3,160,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.52
"9473",0.86,3,173,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.86
"9474",0.53,3,154,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.75
"9475",0.99,3,160,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.73
"9476",0.84,3,139,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.98
"9477",0.84,3,251,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.8
"9478",0.48,4,176,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.18
"9479",0.72,2,163,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.37
"9480",0.86,3,257,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.97
"9481",0.68,4,159,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.56
"9482",0.65,2,183,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.32
"9483",0.88,4,260,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.63
"9484",0.78,6,151,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.36
"9485",0.49,4,246,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.75
"9486",0.86,3,160,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.42
"9487",0.66,3,155,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.96
"9488",0.78,5,250,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.62
"9489",0.96,2,174,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.78
"9490",0.89,3,262,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.93
"9491",0.87,4,257,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.93
"9492",0.42,4,140,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.45
"9493",0.56,3,123,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.44
"9494",0.55,3,264,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.57
"9495",0.51,2,254,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.77
"9496",0.98,4,205,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.6
"9497",0.94,6,199,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.25
"9498",0.43,3,171,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.59
"9499",0.57,5,98,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.29
"9500",0.95,3,166,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.5
"9501",0.94,4,264,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.91
"9502",0.65,3,176,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.78
"9503",0.76,2,166,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.73
"9504",0.59,4,169,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.51
"9505",0.82,4,257,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.65
"9506",0.87,3,265,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.25
"9507",0.63,5,167,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.5
"9508",0.58,4,134,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.53
"9509",0.76,2,176,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.57
"9510",0.91,5,274,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.77
"9511",0.77,3,201,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.94
"9512",0.53,3,121,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5
"9513",0.57,3,97,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.47
"9514",0.54,4,217,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.92
"9515",0.87,3,220,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.9
"9516",0.46,2,98,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.54
"9517",0.97,5,265,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.58
"9518",0.87,3,201,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.95
"9519",0.71,3,151,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.52
"9520",0.51,4,199,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.83
"9521",0.92,4,175,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.54
"9522",0.85,5,253,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.8
"9523",0.57,3,183,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.52
"9524",0.8,5,223,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.83
"9525",0.55,5,168,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.74
"9526",0.71,5,244,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.87
"9527",0.87,2,268,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.45
"9528",0.72,4,218,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.72
"9529",0.85,2,277,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.27
"9530",0.88,5,225,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.51
"9531",0.55,4,257,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.55
"9532",0.69,4,170,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.89
"9533",0.86,3,179,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.85
"9534",0.85,4,211,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.29
"9535",0.5,3,217,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.96
"9536",0.68,3,135,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.9
"9537",0.94,6,167,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.28
"9538",0.98,4,189,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.93
"9539",0.57,3,162,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.51
"9540",0.76,3,193,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.97
"9541",0.55,4,273,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.71
"9542",0.69,6,138,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.52
"9543",0.84,4,237,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.87
"9544",0.61,5,260,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.78
"9545",0.82,3,149,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.57
"9546",0.49,4,149,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.34
"9547",0.95,4,137,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.95
"9548",0.73,5,167,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.72
"9549",0.37,4,165,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.61
"9550",0.39,2,131,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.39
"9551",0.59,5,138,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.72
"9552",0.91,4,234,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.86
"9553",0.67,4,141,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.69
"9554",0.65,4,266,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5
"9555",0.68,3,134,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.62
"9556",0.55,4,147,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.76
"9557",0.88,4,237,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.97
"9558",0.57,5,114,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.78
